2021,26.47,38.74,30.74,2095.95,
2022,26.52,38.59,30.73,1870.82,
2023,26.61,38.46,30.74,2345.83,
2024,27.12,38.80,31.20,2773.63,
2025,28.08,39.83,32.20,2650.47,
