2021,30.79,44.60,35.77,1610.00,
2022,30.69,44.42,35.63,1417.39,
2023,30.43,44.08,35.34,1800.00,
2024,29.85,42.75,34.52,2233.33,
2025,30.69,43.99,35.51,2075.00,
