2021,22.47,33.14,26.26,2486.51,
2022,22.05,32.79,25.86,2300.67,
2023,21.84,32.53,25.62,2875.00,
2024,21.73,32.72,25.59,3386.29,
2025,21.35,32.62,25.26,3390.00,
