2021,24.54,37.09,28.92,2261.36,
2022,25.44,38.37,29.96,1962.50,
2023,25.20,38.01,29.68,2455.21,
2024,25.77,39.08,30.42,2821.25,
2025,25.35,38.36,29.90,2874.24,
