2021,29.96,41.11,33.77,1940.00,
2022,30.31,41.68,34.18,1706.94,
2023,32.08,42.63,35.68,2113.51,
2024,32.45,42.65,35.93,2498.75,
2025,45.13,51.13,46.96,1765.38,
