2021,23.70,36.68,28.18,2384.62,
2022,24.24,37.08,28.70,2109.38,
2023,24.32,36.58,28.62,2666.67,
2024,25.01,37.43,29.38,3040.91,
2025,26.56,37.90,30.68,2878.57,
