2021,22.16,34.50,26.39,2259.38,
2022,22.32,34.57,26.53,1990.63,
2023,21.00,32.14,24.85,2642.31,
2024,20.98,31.45,24.66,3165.00,
2025,22.01,32.30,25.67,2921.43,
