2021,24.30,37.09,28.72,2300.57,
2022,24.85,38.18,29.46,2048.51,
2023,24.13,37.04,28.58,2636.62,
2024,24.44,37.54,28.97,3110.38,
2025,24.66,38.03,29.26,3022.12,
