2021,13.25,21.85,16.06,4011.11,
2022,13.81,22.64,16.70,3368.75,
2023,16.52,24.54,19.37,3566.67,
2024,16.16,25.16,19.25,4200.00,
2025,11.60,22.60,14.85,4850.00,
