2021,38.46,51.88,43.52,1331.25,
2022,36.53,48.46,41.07,1225.00,
2023,36.51,48.50,41.07,1541.67,
2024,35.78,47.12,40.11,1931.25,
2025,NaN,NaN,NaN,NaN,
