2021,22.95,35.04,27.12,2220.53,
2022,22.76,34.30,26.78,1996.81,
2023,22.86,34.24,26.83,2477.61,
2024,22.50,33.52,26.36,3070.55,
2025,23.45,33.93,27.19,2963.21,
