2021,24.95,38.07,29.51,2263.86,
2022,25.00,38.12,29.56,2060.63,
2023,25.27,38.63,29.91,2523.78,
2024,26.06,39.54,30.76,2892.21,
2025,27.10,40.12,31.70,2795.14,
