2021,18.71,32.80,23.18,2631.25,
2022,18.93,33.21,23.45,2328.26,
2023,18.79,32.77,23.23,2948.08,
2024,19.74,31.93,23.81,3385.71,
2025,19.85,32.24,23.98,3233.33,
