2021,21.03,32.20,24.90,2353.62,
2022,20.97,31.61,24.69,2090.15,
2023,22.20,32.62,25.91,2514.13,
2024,21.59,31.73,25.20,3209.57,
2025,21.27,31.10,24.78,3158.33,
