2021,25.03,38.32,29.63,2192.19,
2022,24.06,37.20,28.58,2045.83,
2023,24.14,37.20,28.64,2542.86,
2024,24.10,37.19,28.60,3027.14,
2025,23.79,37.60,28.48,2998.28,
