2021,24.94,35.89,28.77,1984.83,
2022,25.02,35.65,28.73,1728.28,
2023,24.82,35.29,28.48,2168.56,
2024,24.96,35.69,28.64,2690.00,
2025,32.48,42.88,35.93,2086.36,
