2021,18.78,30.46,22.69,2740.91,
2022,18.99,30.93,22.98,2473.08,
2023,20.37,32.49,24.46,2926.47,
2024,20.62,33.00,24.80,3395.00,
2025,21.34,34.49,25.71,3250.00,
