2021,30.72,43.76,35.42,1577.27,
2022,30.83,43.75,35.47,1394.44,
2023,30.56,42.70,34.94,1771.43,
2024,31.64,43.71,36.03,2128.57,
2025,33.24,44.95,37.61,1993.75,
