2021,16.90,28.12,20.59,2987.50,
2022,16.72,27.85,20.37,2743.75,
2023,16.72,27.84,20.37,3422.22,
2024,16.53,27.60,20.15,4118.75,
2025,17.20,28.30,20.89,4000.00,
