2021,25.77,40.47,30.77,2103.54,
2022,26.58,41.65,31.72,1829.70,
2023,25.73,40.57,30.77,2337.11,
2024,25.70,40.67,30.77,2810.13,
2025,27.43,42.12,32.51,2701.25,
