2021,17.66,27.12,20.94,2716.67,
2022,18.26,26.57,21.25,2260.00,
2023,19.24,26.67,22.00,2750.00,
2024,18.00,26.18,20.94,3550.00,
2025,18.62,25.60,21.22,3400.00,
