2021,20.98,31.94,24.76,2726.06,
2022,20.77,31.41,24.44,2515.38,
2023,20.55,31.30,24.27,3120.42,
2024,20.85,32.25,24.76,3552.73,
2025,20.05,31.94,24.03,3710.87,
