2021,33.85,41.96,36.56,1575.00,
2022,33.85,41.95,36.56,1375.00,
2023,33.85,41.95,36.56,1725.00,
2024,33.85,41.96,36.57,2125.00,
2025,20.70,35.40,25.46,2600.00,
