2021,31.33,45.35,36.14,1846.58,
2022,31.14,45.11,35.93,1667.79,
2023,31.06,44.78,35.77,2112.32,
2024,33.37,47.01,38.10,2332.57,
2025,35.97,48.95,40.46,2168.84,
