2021,22.28,34.06,26.35,2150.00,
2022,23.05,34.74,27.13,1809.21,
2023,23.17,34.56,27.17,2250.00,
2024,22.54,33.90,26.52,2880.65,
2025,23.41,35.01,27.50,2635.29,
