2021,21.99,33.95,26.09,2293.88,
2022,21.81,33.36,25.79,2052.83,
2023,22.90,34.36,26.89,2411.90,
2024,24.29,35.24,28.09,2898.75,
2025,22.28,33.78,26.29,2909.62,
